location_name,start_time,end_time,date,day_of_week,n_approaching_t,n_approaching_r,n_approaching_l,n_approaching_peds,s_approaching_t,s_approaching_r,s_approaching_l,s_approaching_peds,e_approaching_t,e_approaching_r,e_approaching_l,e_approaching_peds,w_approaching_t,w_approaching_r,w_approaching_l,w_approaching_peds
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-04,6,122,8,18,9,106,4,24,7,91,23,10,6,71,16,11,8
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-04,6,104,12,19,5,115,2,18,1,83,18,9,7,67,8,5,11
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-04,6,90,6,17,6,91,3,20,9,60,9,4,8,65,14,6,10
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-04,6,52,8,9,6,49,2,11,6,55,3,7,11,51,6,4,10
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-04,6,69,8,16,4,90,5,14,12,38,15,8,5,45,7,3,15
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-04,6,89,5,16,10,76,7,14,12,57,21,5,8,67,5,8,10
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-04,6,73,5,11,13,67,5,11,13,40,11,3,14,37,6,4,10
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-04,6,74,6,14,8,61,7,7,6,51,15,8,6,30,4,4,3
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-04,6,67,2,9,9,64,5,14,6,52,8,13,13,60,10,3,9
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-04,6,53,3,9,9,59,2,10,3,35,5,3,3,45,12,6,8
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-04,6,63,8,11,6,59,5,9,4,60,11,9,11,57,7,6,11
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-04,6,77,5,13,11,65,4,14,9,27,11,6,9,32,7,3,7
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-04,6,80,2,11,9,62,1,13,8,49,15,5,11,39,7,6,9
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-04,6,75,3,16,9,48,5,9,4,22,8,4,7,44,5,4,5
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-04,6,32,7,6,5,41,4,7,4,29,18,1,13,32,7,1,7
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-04,6,44,3,6,9,30,1,4,9,35,13,6,11,15,1,6,10
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-04,6,56,6,11,10,35,2,5,11,48,14,9,13,37,10,5,3
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-04,6,54,3,8,5,33,2,6,8,25,12,3,13,31,6,2,5
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-04,6,42,3,14,6,49,2,10,9,46,12,7,8,30,2,2,13
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-04,6,67,4,8,9,77,3,4,8,50,8,1,8,31,4,1,8
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-04,6,69,4,13,5,37,0,5,5,55,15,4,10,33,6,4,7
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-04,6,81,3,10,5,55,1,13,8,45,9,8,7,41,2,4,12
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-04,6,52,2,7,12,67,1,12,13,31,9,1,5,27,6,1,9
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-04,6,47,2,4,6,42,4,10,5,31,9,4,14,33,5,5,10
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-04,6,54,3,9,7,48,2,10,9,37,15,4,8,43,6,4,11
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-04,6,53,7,7,11,52,2,12,13,38,6,2,9,45,5,6,8
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-04,6,85,8,15,12,47,2,3,9,55,9,7,5,55,6,5,11
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-05,0,142,9,25,21,182,9,30,18,97,20,12,10,104,13,8,6
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-05,0,160,14,11,12,187,14,31,15,155,37,14,16,119,18,13,16
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-05,0,206,16,23,16,161,10,30,12,156,30,20,19,94,13,19,23
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-05,0,199,15,48,15,134,3,26,11,100,22,7,16,136,23,17,15
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-05,0,177,14,42,13,177,11,32,14,89,26,17,15,74,11,16,14
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-05,0,190,16,34,12,134,6,21,14,123,16,11,13,97,13,12,20
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-05,0,156,7,24,18,208,10,37,6,132,39,13,27,112,11,11,8
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-05,0,174,17,34,12,156,9,27,8,99,29,12,18,76,12,11,18
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-05,0,125,12,19,13,125,9,15,17,66,12,11,13,110,14,12,11
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-05,0,98,7,22,22,157,7,18,16,100,15,15,14,68,6,7,14
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-05,0,174,7,28,19,152,1,25,12,124,30,25,20,105,20,11,10
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-05,0,87,4,7,19,119,3,19,17,86,16,11,20,57,5,4,14
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-05,0,142,10,21,11,134,6,16,10,77,21,9,15,76,14,9,6
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-05,0,125,18,17,21,132,5,18,13,64,12,3,24,69,10,15,14
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-05,0,100,7,10,13,99,4,8,11,65,13,6,23,59,6,5,14
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-05,0,167,7,24,10,55,0,12,16,95,20,6,26,55,7,11,16
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-05,0,89,8,16,11,148,11,27,17,85,14,7,14,79,8,9,12
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-05,0,95,7,15,13,94,3,18,11,80,15,11,10,71,7,11,10
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-05,0,135,12,20,10,116,6,24,19,58,13,7,15,72,10,11,16
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-05,0,96,5,17,23,107,4,13,12,59,13,11,14,78,17,6,12
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-05,0,99,3,17,12,66,6,12,13,79,5,7,16,45,5,2,15
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-05,0,121,9,15,16,98,7,21,14,101,14,9,16,94,14,10,10
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-05,0,95,4,13,10,69,9,25,12,64,5,10,17,54,5,3,17
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-05,0,107,7,17,18,110,5,18,15,65,20,7,13,52,7,5,8
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-05,0,113,13,16,16,78,3,9,7,73,17,11,14,48,5,7,7
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-05,0,102,7,23,15,84,3,14,12,83,12,8,17,40,10,7,16
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-05,0,78,10,10,10,75,5,16,16,59,11,13,13,41,3,6,17
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-05,0,145,8,9,9,85,2,25,23,69,22,7,19,82,13,10,17
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-05,0,74,5,14,17,90,1,12,11,64,15,12,18,53,16,8,11
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-05,0,95,8,16,22,84,2,6,14,91,26,7,18,82,8,9,10
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-05,0,139,9,17,23,126,8,19,15,96,21,7,12,69,16,13,15
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-05,0,114,9,20,18,102,4,13,11,87,12,9,19,91,14,8,17
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-06,1,147,19,22,16,136,7,22,12,87,19,13,15,90,14,12,13
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-06,1,135,10,21,18,217,11,38,16,201,41,18,14,90,13,11,14
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-06,1,269,27,32,22,188,15,38,14,127,41,10,20,128,21,17,12
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-06,1,206,26,32,15,260,19,51,13,162,29,9,11,155,30,23,14
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-06,1,191,12,20,12,185,8,39,11,91,22,11,13,94,24,16,13
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-06,1,204,19,36,25,195,8,30,18,125,26,13,19,142,18,6,12
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-06,1,244,15,41,17,147,6,23,15,180,30,17,14,127,19,12,21
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-06,1,175,10,21,13,109,5,18,16,90,30,7,14,93,10,7,16
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-06,1,132,8,20,15,155,9,25,10,72,16,8,11,90,18,13,14
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-06,1,109,7,22,17,162,6,33,19,126,22,10,15,94,16,9,14
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-06,1,155,6,28,21,188,10,39,20,121,30,13,14,92,12,17,15
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-06,1,103,10,18,19,103,5,18,12,111,25,11,8,82,14,7,10
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-06,1,136,9,14,18,92,6,14,18,107,20,6,15,80,19,17,18
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-06,1,125,5,21,15,102,4,25,15,93,21,10,16,59,7,9,19
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-06,1,111,7,27,17,99,9,13,12,85,16,8,16,66,9,3,17
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-06,1,119,10,22,17,99,6,12,17,76,14,5,16,62,3,9,18
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-06,1,125,4,22,11,93,2,14,13,108,20,13,15,112,17,12,17
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-06,1,113,12,24,8,107,12,20,15,53,9,4,12,57,11,9,16
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-06,1,107,16,24,15,91,5,20,18,101,19,6,19,69,15,9,13
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-06,1,130,12,20,10,73,1,13,13,47,22,1,13,66,11,10,17
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-06,1,78,2,20,10,66,10,9,19,58,10,2,19,61,8,9,25
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-06,1,109,7,23,24,137,8,23,16,109,21,6,13,67,9,7,14
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-06,1,92,4,17,13,80,7,22,12,62,10,5,21,58,6,6,11
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-06,1,110,6,13,20,104,6,14,12,68,20,7,14,78,15,11,21
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-06,1,108,7,11,22,93,5,12,16,93,15,8,14,78,13,20,15
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-06,1,114,14,19,12,95,8,12,13,99,20,14,15,70,15,5,13
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-06,1,114,6,18,12,129,5,16,23,124,27,11,20,70,9,4,18
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-06,1,97,9,14,19,97,4,15,21,79,18,9,24,77,12,7,19
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-06,1,88,5,14,14,77,5,17,14,73,9,10,15,66,12,10,8
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-06,1,132,4,26,15,134,5,20,22,72,16,6,14,98,13,13,10
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-06,1,108,7,19,11,145,4,22,20,134,30,7,15,90,14,13,13
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-06,1,130,11,19,16,137,9,29,17,99,19,10,14,71,8,4,15
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-07,2,147,10,13,13,180,9,25,16,87,18,8,16,70,21,9,18
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-07,2,113,13,24,16,171,7,28,10,106,27,13,17,94,18,10,10
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-07,2,145,11,32,10,119,5,21,18,152,22,17,12,109,18,11,15
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-07,2,184,18,33,12,204,13,27,20,156,48,19,13,139,26,16,15
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-07,2,160,12,33,16,240,11,35,11,101,16,8,19,96,18,9,10
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-07,2,161,14,21,18,190,10,34,14,110,21,12,10,118,22,6,17
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-07,2,165,16,33,18,168,9,28,20,131,25,16,10,127,22,20,6
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-07,2,149,11,22,18,150,6,31,15,106,27,8,17,77,13,14,21
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-07,2,142,7,25,9,126,5,18,12,92,18,12,22,64,4,11,16
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-07,2,116,10,27,13,124,10,24,15,95,19,11,20,90,10,2,19
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-07,2,144,13,20,12,102,3,16,15,123,27,10,19,71,12,13,18
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-07,2,126,12,18,9,117,6,24,11,66,11,6,19,72,6,10,20
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-07,2,109,9,17,17,98,4,21,14,92,20,16,18,77,12,2,13
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-07,2,110,10,18,17,106,5,24,17,79,16,5,12,73,9,7,17
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-07,2,84,10,9,10,99,7,8,13,57,17,5,16,83,11,13,15
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-07,2,143,12,17,17,110,5,22,14,95,25,6,12,93,16,12,18
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-07,2,145,9,22,14,91,1,21,13,116,21,14,16,80,8,5,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-07,2,83,9,18,15,90,8,8,14,88,14,7,19,86,9,10,17
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-07,2,143,6,11,16,110,7,15,21,92,27,13,15,65,3,5,13
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-07,2,79,7,16,14,95,3,13,13,54,11,8,15,57,11,2,14
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-07,2,87,5,9,14,81,3,14,19,58,14,4,13,58,5,4,15
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-07,2,125,12,21,24,134,14,16,14,83,21,9,11,60,10,6,12
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-07,2,54,5,8,21,78,5,14,15,43,15,10,13,63,17,8,20
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-07,2,85,3,15,12,82,8,19,12,72,12,5,12,56,4,3,18
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-07,2,97,7,17,14,63,4,11,9,86,25,7,19,88,14,9,18
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-07,2,120,12,17,22,115,4,17,15,75,18,4,13,73,9,5,8
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-07,2,122,8,11,13,103,1,14,16,77,27,5,15,67,8,13,11
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-07,2,134,12,26,9,64,4,20,18,105,30,8,18,62,5,5,16
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-07,2,83,8,11,16,93,4,8,13,83,12,9,18,43,8,6,17
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-07,2,82,6,16,15,92,6,13,15,55,13,6,13,59,11,5,19
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-07,2,111,15,21,23,159,4,24,10,86,15,7,14,79,11,8,14
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-07,2,124,2,8,12,122,6,10,13,91,28,12,17,69,13,3,17
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-08,3,137,9,21,15,97,5,14,16,81,13,10,13,89,13,6,15
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-08,3,207,13,23,22,171,11,33,20,112,26,10,20,124,11,18,14
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-08,3,204,9,38,14,187,7,29,14,125,31,13,14,126,17,19,10
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-08,3,241,22,27,11,206,4,37,16,129,32,12,16,113,15,7,15
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-08,3,155,14,25,8,130,5,22,16,107,24,15,17,79,11,12,17
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-08,3,140,11,13,16,196,6,37,19,178,35,12,13,131,17,20,20
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-08,3,128,11,30,11,177,5,37,18,177,29,8,17,80,17,3,14
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-08,3,199,14,37,12,110,5,23,12,153,23,16,14,89,11,11,13
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-08,3,80,7,16,18,107,3,21,15,87,21,15,16,92,16,7,9
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-08,3,111,8,18,11,117,12,20,17,103,32,8,9,98,14,13,14
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-08,3,152,9,25,16,104,6,16,15,80,19,5,16,71,9,11,15
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-08,3,99,10,15,13,62,3,9,7,61,12,8,18,81,12,6,14
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-08,3,114,8,23,19,121,4,10,11,95,23,7,18,77,8,7,12
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-08,3,133,12,21,14,92,4,9,8,74,17,7,15,50,7,5,17
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-08,3,74,4,17,17,78,1,14,14,64,15,13,11,46,4,8,19
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-08,3,90,11,15,13,94,2,16,9,72,11,4,12,73,14,10,22
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-08,3,103,9,19,13,135,4,21,14,81,11,5,11,83,14,7,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-08,3,101,6,18,17,148,7,23,17,84,19,9,13,97,13,12,13
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-08,3,80,7,10,21,86,5,17,16,87,19,8,12,53,11,8,11
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-08,3,90,4,18,15,88,7,17,13,57,12,9,12,46,7,8,11
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-08,3,83,7,16,13,56,1,11,10,56,14,4,9,43,10,7,19
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-08,3,115,6,16,14,65,4,7,12,104,17,11,9,73,7,9,21
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-08,3,91,6,18,17,99,5,5,18,77,17,7,11,71,10,10,14
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-08,3,115,7,18,16,84,5,18,16,65,16,6,17,49,7,3,15
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-08,3,110,4,13,9,80,6,11,8,69,17,7,16,58,8,5,22
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-08,3,119,9,18,6,96,3,16,12,88,10,2,15,43,8,7,12
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-08,3,98,8,22,10,96,4,15,17,76,14,13,18,63,7,5,15
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-08,3,113,10,26,13,97,5,7,15,79,17,13,13,76,7,3,20
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-08,3,75,6,12,12,96,9,14,18,62,15,2,14,34,6,9,18
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-08,3,86,8,20,15,131,7,17,15,64,23,9,14,63,6,8,14
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-08,3,116,14,19,25,131,4,31,11,74,19,8,11,73,9,2,19
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-08,3,106,10,13,16,125,4,23,20,95,30,6,10,55,8,8,19
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-09,4,164,13,37,17,156,5,33,16,97,11,10,22,77,18,5,18
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-09,4,155,9,26,12,210,13,40,14,149,40,14,11,123,16,14,20
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-09,4,186,12,31,8,155,6,27,21,155,34,15,17,131,22,22,16
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-09,4,189,17,26,15,205,13,26,6,188,50,20,15,134,18,20,21
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-09,4,101,6,24,16,187,9,29,15,124,24,11,22,126,18,13,16
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-09,4,281,10,49,12,189,8,34,10,111,26,8,14,131,22,12,11
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-09,4,259,15,39,18,206,11,33,15,155,43,17,14,132,16,9,19
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-09,4,141,13,26,19,116,8,22,10,132,26,14,18,103,21,9,16
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-09,4,178,12,24,22,100,7,24,16,89,20,10,18,75,17,12,19
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-09,4,205,14,33,21,101,5,17,13,74,18,8,17,97,19,14,17
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-09,4,147,15,25,17,170,4,27,17,110,25,9,19,74,8,9,12
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-09,4,144,11,12,16,112,6,17,15,103,20,9,17,91,12,7,15
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-09,4,124,10,21,10,66,5,10,19,55,15,6,19,104,18,9,12
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-09,4,151,20,23,18,93,7,14,19,81,15,4,12,87,12,9,16
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-09,4,101,13,15,17,111,4,14,7,70,13,4,20,50,9,7,9
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-09,4,159,13,21,11,82,1,22,18,104,17,18,17,80,6,7,17
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-09,4,168,17,28,18,96,2,20,19,111,13,14,9,88,14,13,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-09,4,121,6,19,17,100,4,22,15,117,32,14,16,89,7,15,16
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-09,4,118,8,22,13,120,6,25,10,86,19,10,5,65,7,7,23
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-09,4,109,8,22,13,105,3,16,18,84,15,5,15,65,7,5,16
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-09,4,88,5,17,19,88,6,12,29,86,15,4,19,79,14,10,17
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-09,4,153,10,28,20,112,9,20,12,134,21,13,17,83,13,18,18
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-09,4,117,12,25,18,105,2,27,10,66,15,5,21,61,18,7,20
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-09,4,107,7,20,11,79,3,19,14,54,12,3,14,67,11,9,18
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-09,4,104,4,23,22,118,3,18,19,76,15,10,16,48,8,6,19
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-09,4,119,12,18,16,106,4,18,19,108,15,11,24,58,8,6,10
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-09,4,112,9,18,29,113,10,25,19,95,20,11,18,63,11,5,15
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-09,4,96,2,21,18,75,7,10,11,101,17,8,22,77,13,8,20
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-09,4,111,5,8,23,109,7,24,18,98,20,12,17,63,10,6,18
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-09,4,105,9,19,18,120,7,24,12,103,18,9,16,78,11,7,19
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-09,4,109,8,18,17,116,10,23,15,112,28,8,25,90,10,13,13
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-09,4,144,10,18,11,79,7,17,11,130,30,15,13,63,6,4,17
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-10,5,70,9,14,7,79,1,17,6,43,8,4,12,44,9,3,10
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-10,5,131,10,19,10,115,7,22,9,101,19,5,10,66,12,7,9
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-10,5,108,5,19,9,141,4,16,8,52,11,4,14,55,7,8,13
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-10,5,143,14,30,5,165,5,24,6,99,19,8,10,61,7,7,13
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-10,5,74,12,13,9,125,8,18,10,54,14,3,12,56,13,4,8
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-10,5,159,12,32,14,101,7,15,6,118,24,12,10,89,11,10,12
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-10,5,128,17,22,14,121,8,23,6,76,13,6,8,61,11,10,14
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-10,5,105,9,12,7,81,6,17,7,87,14,5,6,48,11,6,7
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-10,5,106,5,12,14,79,8,10,4,53,17,6,7,31,2,2,11
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-10,5,86,6,11,8,89,4,12,8,81,22,12,12,40,6,7,9
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-10,5,86,11,10,7,105,3,15,12,60,14,5,11,57,9,9,9
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-10,5,91,8,20,12,62,2,11,8,38,10,5,7,43,10,2,16
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-10,5,81,5,16,8,64,1,10,11,61,14,2,9,47,4,3,8
